run_id,total_reward,avg_reward,num_safe,num_risky,last_10_avg_reward,agent
143,-1959.418348397486,-6.5313944946582865,2,298,0.7900000000000013,recent_k5
144,1840.4973472776082,6.134991157592028,295,5,4.640887004091126,recent_k5
145,2295.8278435269935,7.652759478423312,296,4,4.92631256794267,recent_k5
146,-245.7890175766965,-0.819296725255655,3,297,15.985000000000003,recent_k5
147,548.4313519189067,1.8281045063963555,3,297,11.155000000000001,recent_k5
148,-1051.1041032442185,-3.503680344147395,2,298,-60.29,recent_k5
149,-425.8435541933784,-1.419478513977928,4,296,-5.630000000000002,recent_k5
150,-1319.9185943922714,-4.399728647974238,2,298,13.015,recent_k5
151,41.56305673119665,0.13854352243732218,3,297,-32.33,recent_k5
152,2020.805511153996,6.73601837051332,296,4,4.322806304468105,recent_k5
153,2295.960964554439,7.653203215181464,300,0,6.599540145785404,recent_k5
154,-860.9282526442707,-2.8697608421475693,3,297,6.790000000000001,recent_k5
155,143.76811881075864,0.4792270627025288,4,296,-11.285,recent_k5
156,2021.741398838067,6.73913799612689,294,6,6.563978194935833,recent_k5
157,401.70794737388024,1.3390264912462675,2,298,-12.785,recent_k5
158,2034.6020803677175,6.782006934559059,292,8,6.973602400269499,recent_k5
159,1420.9147050147208,4.73638235004907,3,297,-29.24,recent_k5
160,1984.5296600178485,6.615098866726162,296,4,5.065557462889341,recent_k5
161,1943.9246787812972,6.479748929270991,294,6,6.241470088517707,recent_k5
162,2240.205460753156,7.467351535843853,295,5,6.784939660556182,recent_k5
163,-476.6466112851115,-1.5888220376170383,4,296,16.6,recent_k5
164,-1787.6434265474784,-5.958811421824928,2,298,7.840000000000001,recent_k5
165,2119.031050154403,7.0634368338480105,298,2,7.690389860878163,recent_k5
166,230.8500000000004,0.7695000000000013,0,300,-24.589999999999996,recent_k5
167,1920.8676597146996,6.402892199048998,300,0,6.600616415027932,recent_k5
168,2029.2843901229953,6.764281300409984,296,4,7.82287455575982,recent_k5
169,2004.6391338592737,6.682130446197579,297,3,5.9635472219106855,recent_k5
170,1966.7181487113846,6.555727162371282,295,5,5.128362589408679,recent_k5
171,2015.399672298433,6.7179989076614435,297,3,8.8551345940636,recent_k5
172,2045.0419939281605,6.816806646427202,298,2,5.271965323045831,recent_k5
173,-564.6875502777142,-1.8822918342590473,3,297,5.065000000000002,recent_k5
174,2039.958885232362,6.79986295077454,295,5,9.22363921352665,recent_k5
175,86.72928120654745,0.2890976040218248,4,296,14.860000000000003,recent_k5
176,-650.3687868755661,-2.167895956251887,1,299,-27.904999999999994,recent_k5
177,87.44859439807188,0.2914953146602396,3,297,-43.07000000000001,recent_k5
178,1987.2745654255514,6.624248551418504,297,3,6.633378912932011,recent_k5
179,204.39977125327428,0.6813325708442476,3,297,8.2,recent_k5
180,2048.271484310106,6.82757161436702,295,5,9.923231925523703,recent_k5
181,2137.555328831608,7.125184429438694,296,4,7.902991759146714,recent_k5
182,1955.5725321222403,6.518575107074135,298,2,4.9300027590806454,recent_k5
183,1759.0159566885839,5.863386522295279,298,2,7.290387002112648,recent_k5
